root_label,display,system_key,horizon,n_seeds,mse_iqm,mse_log10_iqm,mse_median,mse_q25,mse_q75,full_finite_iqm,full_finite_min
lista_sb,LISTA-SB,dysts:ShimizuMorioka,100,15,0.0003596882597775714,-3.5840243504857363,0.0001528045686427,0.00010979833677990467,0.00115793274017045,1.0,1.0
lista_sb,LISTA-SB,dysts:WangSun,100,15,0.0012030605326539285,-2.9445561422635644,0.0011146346805617,0.0005613125977106,0.00280009373091155,1.0,1.0
lista_sb,LISTA-SB,dysts:Chua,500,15,0.0014741018281450855,-2.8369393798765796,0.0013441737974062,0.0010217397357337,0.0019872605334967,1.0,1.0
lista_sb,LISTA-SB,dysts:Dadras,500,15,0.010862220477844945,-2.00289109079566,0.0092373378574848,0.005269153974950249,0.023817231878638198,1.0,1.0
lista_sb,LISTA-SB,dysts:DequanLi,500,15,0.005445497509624214,-2.2670482187125893,0.0056237149983644,0.00442424556240435,0.0063293231651186,1.0,1.0
lista_sb,LISTA-SB,dysts:Hadley,500,15,0.0036653192447764,-2.453787806425933,0.0035808845423161,0.0024949229555204,0.0063557298853993,1.0,1.0
lista_sb,LISTA-SB,dysts:LuChenCheng,500,15,0.0018830578275290427,-2.726630543922817,0.0019249139586463,0.0014637885615229,0.00237027369439595,1.0,1.0
lista_sb,LISTA-SB,dysts:QiChen,500,15,0.003818134976816986,-2.4238383955403626,0.003793848445639,0.00294019351713355,0.00710155302658675,1.0,1.0
lista_sb,LISTA-SB,dysts:Sakarya,500,15,0.017956693922834686,-1.8006241000132022,0.0150352511554956,0.00791602791287,0.043146558105945546,1.0,1.0
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,500,15,0.0064506928569504,-2.239819220164755,0.0047797686420381,0.00355395057704295,0.0248355506919324,1.0,1.0
lista_sb,LISTA-SB,dysts:ShimizuMorioka,500,15,0.005551257569875014,-2.4239125581430225,0.0025479558389633,0.0014809723361395,0.016777064651250798,1.0,1.0
lista_sb,LISTA-SB,dysts:WangSun,500,15,0.03099896559225656,-1.5801860588811363,0.0246794205158948,0.014448405243456301,0.1031941585242748,1.0,1.0
lista_sb,LISTA-SB,dysts:Chua,1000,15,0.004637794436088601,-2.3369397847194793,0.0044632195495069,0.0036623117048292997,0.00621278444305055,1.0,1.0
lista_sb,LISTA-SB,dysts:Dadras,1000,15,0.07505022681185171,-1.1908146886521498,0.0566442683339118,0.029823944903910098,0.1897771283984184,1.0,1.0
lista_sb,LISTA-SB,dysts:DequanLi,1000,15,0.017537072433957,-1.75973221106209,0.0186762176454067,0.0141620552167296,0.02041715104132885,1.0,1.0
lista_sb,LISTA-SB,dysts:Hadley,1000,15,0.011631576211324714,-1.9474702277872495,0.0107662109658122,0.00809273775666945,0.0198401845991611,1.0,1.0
lista_sb,LISTA-SB,dysts:LuChenCheng,1000,15,0.005755638969795985,-2.2416999199178305,0.00579554727301,0.00508362706750625,0.00713140401057895,1.0,1.0
lista_sb,LISTA-SB,dysts:QiChen,1000,15,0.015376081158007843,-1.8275275814642409,0.0149764297530055,0.010232952889055,0.025101504288613748,1.0,1.0
lista_sb,LISTA-SB,dysts:Sakarya,1000,15,0.076858835827027,-1.2166254438204398,0.0491053760051727,0.0247281193733215,0.2188085466623306,1.0,1.0
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,1000,15,0.017627808930618383,-1.7937823422255688,0.0142395505681633,0.0104669402353465,0.05974997766315935,1.0,1.0
lista_sb,LISTA-SB,dysts:ShimizuMorioka,1000,15,0.021784662402101883,-1.8455874895759565,0.0076226126402616,0.00526504940353325,0.06840302795171735,1.0,1.0
lista_sb,LISTA-SB,dysts:WangSun,1000,15,0.14293469488620753,-0.902383524814573,0.0999283194541931,0.0751093178987503,0.49491341412067413,1.0,1.0
lista_sb,LISTA-SB,dysts:Chua,1500,15,0.0105524345168045,-1.980465836230395,0.0100799147039651,0.0090144206769764,0.0141711779870092,1.0,1.0
lista_sb,LISTA-SB,dysts:Dadras,1500,15,0.2067979755146163,-0.7820315234698185,0.1210811212658882,0.07702223956584925,0.5534956157207489,1.0,1.0
lista_sb,LISTA-SB,dysts:DequanLi,1500,15,0.0370887033641338,-1.4350851105130702,0.0397575311362743,0.02919604722410435,0.044387310743331854,1.0,1.0
lista_sb,LISTA-SB,dysts:Hadley,1500,15,0.023467050599200356,-1.6404530795014218,0.02100320905447,0.0169939277693629,0.038625318557024,1.0,1.0
lista_sb,LISTA-SB,dysts:LuChenCheng,1500,15,0.012288868693368728,-1.9129142869552775,0.0123383663594722,0.0101054552942514,0.015364003833383249,1.0,1.0
lista_sb,LISTA-SB,dysts:QiChen,1500,15,0.04143397456833291,-1.3839249963163844,0.0411727949976921,0.030030637048184802,0.05894427746534345,1.0,1.0
lista_sb,LISTA-SB,dysts:Sakarya,1500,15,0.18526484497955864,-0.8482615068190752,0.1042961850762367,0.057112919166684095,0.46671330928802485,1.0,1.0
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,1500,15,0.0422830786556005,-1.4061204380124495,0.0408452078700065,0.021373054012656198,0.13173160329461095,1.0,1.0
lista_sb,LISTA-SB,dysts:ShimizuMorioka,1500,15,0.057397298514842945,-1.4788297493175875,0.0166830606758594,0.01097401184961195,0.19316151738166804,1.0,1.0
lista_sb,LISTA-SB,dysts:WangSun,1500,15,0.35621157714298796,-0.4914826760235722,0.3861216604709625,0.16415379196405405,0.7802000641822815,1.0,1.0
lista_sb,LISTA-SB,dysts:Chua,2000,15,0.02170526023421964,-1.6678453115064789,0.0215018801391124,0.01757830195128915,0.027592396363615948,1.0,1.0
lista_sb,LISTA-SB,dysts:Dadras,2000,15,0.30702668854168486,-0.5697079240773618,0.2236769050359726,0.1255116462707519,0.6955221593379974,1.0,1.0
lista_sb,LISTA-SB,dysts:DequanLi,2000,15,0.06587351432868409,-1.1873755297411228,0.0645762756466865,0.04906842857599255,0.0832794606685638,1.0,1.0
lista_sb,LISTA-SB,dysts:Hadley,2000,15,0.040237443255526646,-1.4045148495875808,0.0369075089693069,0.03038728609681125,0.06430093012750145,1.0,1.0
lista_sb,LISTA-SB,dysts:LuChenCheng,2000,15,0.022293674626520644,-1.655545855259432,0.0233675092458724,0.01656486559659235,0.0272145019844174,1.0,1.0
lista_sb,LISTA-SB,dysts:QiChen,2000,15,0.1015906195555414,-1.0090185395951372,0.0964216589927673,0.06782965362071985,0.17684504389762873,1.0,1.0
lista_sb,LISTA-SB,dysts:Sakarya,2000,15,0.3536821923085621,-0.48974000874128637,0.267805278301239,0.19126044958829874,0.7181289792060852,1.0,1.0
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,2000,15,0.0969900052462305,-1.0570676454666414,0.1140760481357574,0.0402298737317323,0.28757191449403763,1.0,1.0
lista_sb,LISTA-SB,dysts:ShimizuMorioka,2000,15,0.11938899063638278,-1.2088216950346147,0.0270595178008079,0.018415301106870098,0.4300720989704132,1.0,1.0
lista_sb,LISTA-SB,dysts:WangSun,2000,15,0.5193273680550712,-0.3388646659722587,0.5269519686698914,0.24021439999341965,1.1111590564250946,1.0,1.0
lista_sb,LISTA-SB,dysts:Chua,3000,15,0.057597735630614384,-1.2469861856239404,0.0581392273306846,0.039717771112918854,0.07445417717099184,1.0,1.0
lista_sb,LISTA-SB,dysts:Dadras,3000,15,0.7523676753044128,-0.1369697098555253,0.727477490901947,0.5034178495407104,1.1258991956710815,1.0,1.0
lista_sb,LISTA-SB,dysts:DequanLi,3000,15,0.1677703176225934,-0.7840096858160095,0.1692333966493606,0.12299286574125286,0.21696003526449198,1.0,1.0
lista_sb,LISTA-SB,dysts:Hadley,3000,15,0.0938481763005256,-1.0388885695539563,0.0937207043170929,0.0688974298536777,0.1539359614253044,1.0,1.0
lista_sb,LISTA-SB,dysts:LuChenCheng,3000,15,0.05301365841712264,-1.2886445525603698,0.0530386418104171,0.0347623750567436,0.07970245927572245,1.0,1.0
lista_sb,LISTA-SB,dysts:QiChen,3000,15,0.34643304347991943,-0.4847824015693088,0.3584737777709961,0.1890468671917915,0.6071929335594177,1.0,1.0
lista_sb,LISTA-SB,dysts:Sakarya,3000,15,0.7105788503374372,-0.15662926955660497,0.6783654093742371,0.5269086956977844,1.1546794772148132,1.0,1.0
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,3000,15,0.34595888001578196,-0.4933940074799369,0.3000165224075317,0.176483154296875,1.1377944946289062,1.0,1.0
lista_sb,LISTA-SB,dysts:ShimizuMorioka,3000,15,0.36136092032705036,-0.7009977470689561,0.0953993573784828,0.0610860753804445,1.2909120917320251,1.0,1.0
lista_sb,LISTA-SB,dysts:WangSun,3000,15,1.0406710931232996,-0.012960593929600679,1.0230542421340942,0.602321207523346,2.0642356872558594,1.0,1.0
lista_sb,LISTA-SB,dysts:Chua,4000,15,0.11977180306400567,-0.935334185650768,0.1051793545484542,0.0825033821165561,0.16116530448198316,1.0,1.0
lista_sb,LISTA-SB,dysts:Dadras,4000,15,1.272904634475708,0.09398671270453729,1.186559796333313,0.8872206509113312,1.8140196204185486,1.0,1.0
lista_sb,LISTA-SB,dysts:DequanLi,4000,15,0.3802350376333509,-0.4281017043960083,0.3849655389785766,0.27479173243045807,0.5120003819465637,1.0,1.0
lista_sb,LISTA-SB,dysts:Hadley,4000,15,0.18339384666510988,-0.7555835718039862,0.1926146894693374,0.12264756858348841,0.3314163386821747,1.0,1.0
lista_sb,LISTA-SB,dysts:LuChenCheng,4000,15,0.09778193863374843,-1.027890093475929,0.0928366109728813,0.0618505030870437,0.15867447853088376,1.0,1.0
lista_sb,LISTA-SB,dysts:QiChen,4000,15,0.6186146480696542,-0.23130916077036104,0.5607618689537048,0.43224650621414185,1.1814298033714294,1.0,1.0
lista_sb,LISTA-SB,dysts:Sakarya,4000,15,1.1500552637236459,0.05375222317020364,1.2249118089675903,0.8318667113780975,1.628646731376648,1.0,1.0
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,4000,15,0.7048783642905099,-0.1616456135803679,0.630424976348877,0.5253175497055054,2.0603162944316864,1.0,1.0
lista_sb,LISTA-SB,dysts:ShimizuMorioka,4000,15,0.6495396473578045,-0.3575265045441364,0.3020311892032623,0.17024066299200055,2.050000727176666,1.0,1.0
lista_sb,LISTA-SB,dysts:WangSun,4000,15,1.6788464103426253,0.21335534898470013,1.4964512586593628,1.267311930656433,2.7050938606262207,1.0,1.0
lista_sb,LISTA-SB,dysts:Chua,5000,15,0.21421468045030317,-0.6847813323581561,0.1894357353448867,0.14487642794847486,0.30800317227840424,1.0,1.0
lista_sb,LISTA-SB,dysts:Dadras,5000,15,1.6759092126573836,0.21534517977590703,1.506136178970337,1.2282793521881104,2.261333465576172,1.0,1.0
lista_sb,LISTA-SB,dysts:DequanLi,5000,15,0.6971834301948547,-0.16525138891703323,0.6903722286224365,0.5118485987186432,0.9706290364265442,1.0,1.0
lista_sb,LISTA-SB,dysts:Hadley,5000,15,0.31980213948658537,-0.5242193714187557,0.3000755608081817,0.1885268315672874,0.6553814113140106,1.0,1.0
lista_sb,LISTA-SB,dysts:LuChenCheng,5000,15,0.15798512207610263,-0.8203576233117952,0.1510776430368423,0.09675180539488784,0.2856799215078354,1.0,1.0
lista_sb,LISTA-SB,dysts:QiChen,5000,15,0.9107376337051392,-0.05888186110234926,0.7926326990127563,0.671267032623291,1.6417978405952454,1.0,1.0
lista_sb,LISTA-SB,dysts:Sakarya,5000,15,1.7115944623947144,0.22548320989456974,1.641929268836975,1.201651930809021,2.1815980672836304,1.0,1.0
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,5000,15,1.0505707519395011,0.017676481640246072,1.0168862342834473,0.8352913856506348,2.703430473804474,1.0,1.0
lista_sb,LISTA-SB,dysts:ShimizuMorioka,5000,15,0.9417595905917031,-0.13168438803934693,0.5493562817573547,0.3459516763687134,2.463680863380432,1.0,0.0
lista_sb,LISTA-SB,dysts:WangSun,5000,15,2.294873203550066,0.35449673517185387,2.1365411281585693,1.8508251905441284,3.092312455177307,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Chua,100,15,7.07981879323987e-05,-4.154371056711473,6.78604410495609e-05,5.732717727369163e-05,8.759251431911252e-05,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Dadras,100,15,0.0003083598296922714,-3.5232530543232814,0.0003315454814583,0.0002079898913507,0.00043114100117235,1.0,1.0
sparse_mlp,Sparse MLP,dysts:DequanLi,100,15,0.0002362232085682857,-3.63309406800794,0.0002211995597463,0.00017116950039050002,0.00034318339021405003,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Hadley,100,15,0.00015783496824685716,-3.8066768427139825,0.0001479773054597,0.0001325168850598,0.00028784086316585,1.0,1.0
sparse_mlp,Sparse MLP,dysts:LuChenCheng,100,15,0.00010336060430351256,-3.993380613556002,0.0001017635149764,7.53173662815243e-05,0.00013387922808755,1.0,1.0
sparse_mlp,Sparse MLP,dysts:QiChen,100,15,0.0001534989486181857,-3.815312839884882,0.0001519637589808,0.0001318763243034,0.00019529440032779998,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Sakarya,100,15,0.0005357046362145286,-3.3010199196746983,0.0005514395888894,0.0002574516984168,0.0009581501944921499,1.0,1.0
sparse_mlp,Sparse MLP,dysts:SanUmSrisuchinwong,100,15,0.00019463247943862856,-3.712403655643574,0.0001973027974599,0.0001575073838466,0.00023035010235609998,1.0,1.0
sparse_mlp,Sparse MLP,dysts:ShimizuMorioka,100,15,8.070366831296789e-05,-4.096776103649244,7.959645154187456e-05,6.316897452052217e-05,9.711875100038014e-05,1.0,1.0
sparse_mlp,Sparse MLP,dysts:WangSun,100,15,0.0004791659718777857,-3.3220402132393363,0.0004724036261904,0.0003648099227575,0.00055655042524445,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Chua,500,15,0.0009658968441986,-3.02165049883683,0.0009513715631328,0.00071242306148625,0.00124598765978585,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Dadras,500,15,0.006311320234090043,-2.2064339864343343,0.0058897738344967,0.004998316289857,0.010326265357434701,1.0,1.0
sparse_mlp,Sparse MLP,dysts:DequanLi,500,15,0.0038015757620866565,-2.430189022747899,0.0036963371094316,0.0027851384365930503,0.00586405722424385,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Hadley,500,15,0.0028114446571894567,-2.5589920896361176,0.0026747772935777,0.00203485286328935,0.004114397801458799,1.0,1.0
sparse_mlp,Sparse MLP,dysts:LuChenCheng,500,15,0.0014472212975046143,-2.844638335696167,0.0014175298856571,0.0009919776348397001,0.002000396430958,1.0,1.0
sparse_mlp,Sparse MLP,dysts:QiChen,500,15,0.0024998471406953147,-2.6070199407899692,0.0023872328456491,0.0018448262126184501,0.0031563765369355,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Sakarya,500,15,0.0108862863188343,-2.041584901708295,0.0087892897427082,0.0041607335442677,0.029935086145997,1.0,1.0
sparse_mlp,Sparse MLP,dysts:SanUmSrisuchinwong,500,15,0.0034261582352752714,-2.4689131835540903,0.0034160334616899,0.0026639478746801,0.0041347527876496,1.0,1.0
sparse_mlp,Sparse MLP,dysts:ShimizuMorioka,500,15,0.0009976752335205143,-3.010847069701179,0.0009279419318772,0.00067776226205745,0.0014441313687711499,1.0,1.0
sparse_mlp,Sparse MLP,dysts:WangSun,500,15,0.008454138745686787,-2.100949476928174,0.0063897152431309,0.00535294273868195,0.014882171526551202,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Chua,1000,15,0.0035538283908472996,-2.459913358409196,0.0034579834900796,0.0023890824522822497,0.0051028754096478,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Dadras,1000,15,0.04771493934094902,-1.3730976714537493,0.0490442626178264,0.02269441541284315,0.1106745786964893,1.0,1.0
sparse_mlp,Sparse MLP,dysts:DequanLi,1000,15,0.0135847934122596,-1.879359156417893,0.0125816166400909,0.009524118155240999,0.021486778743565,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Hadley,1000,15,0.010124245924609001,-2.0024906966070604,0.0092138266190886,0.0077519551850855,0.0152782723307609,1.0,1.0
sparse_mlp,Sparse MLP,dysts:LuChenCheng,1000,15,0.004572390478902586,-2.345892256746544,0.0045193419791758,0.0033689414849504,0.00596355600282545,1.0,1.0
sparse_mlp,Sparse MLP,dysts:QiChen,1000,15,0.008431782081190971,-2.0774441265136008,0.0082347132265567,0.006801064359024099,0.0112199801951646,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Sakarya,1000,15,0.024705436080694174,-1.6361649342731592,0.0233470369130373,0.013457676861435099,0.0580374728888273,1.0,1.0
sparse_mlp,Sparse MLP,dysts:SanUmSrisuchinwong,1000,15,0.012801761073725512,-1.894786839416213,0.0131513848900794,0.01089456910267465,0.017826156690716702,1.0,1.0
sparse_mlp,Sparse MLP,dysts:ShimizuMorioka,1000,15,0.003521484056753729,-2.4693148511838507,0.0030037516262382,0.0021366843138821002,0.00536962808109815,1.0,1.0
sparse_mlp,Sparse MLP,dysts:WangSun,1000,15,0.04292104180370054,-1.3890348886782713,0.0482174307107925,0.0223821001127362,0.080202842131257,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Chua,1500,15,0.007966979273727899,-2.113090535422715,0.0076995966956019,0.0053071076981723,0.01096871355548495,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Dadras,1500,15,0.1898326937641416,-0.7652405692215313,0.1778911054134369,0.07395367138087744,0.3488992899656296,1.0,1.0
sparse_mlp,Sparse MLP,dysts:DequanLi,1500,15,0.029629644006490655,-1.5354753078922947,0.0269251558929681,0.0211077611893415,0.0430840644985437,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Hadley,1500,15,0.022012276042784933,-1.665432605240939,0.0213055033236742,0.01634305482730265,0.032816261984407846,1.0,1.0
sparse_mlp,Sparse MLP,dysts:LuChenCheng,1500,15,0.008861668740532172,-2.060465197075499,0.0088394740596413,0.00616744160652155,0.011447940953075851,1.0,1.0
sparse_mlp,Sparse MLP,dysts:QiChen,1500,15,0.019695875101855755,-1.7210334615971499,0.0167738124728202,0.01434779306873675,0.0344300204887986,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Sakarya,1500,15,0.059276910764830396,-1.2500470931903855,0.061166476458311,0.032721081748604754,0.12669903039932245,1.0,1.0
sparse_mlp,Sparse MLP,dysts:SanUmSrisuchinwong,1500,15,0.03509750616337566,-1.4690751918535523,0.0332410670816898,0.0223822714760899,0.04893459379673,1.0,1.0
sparse_mlp,Sparse MLP,dysts:ShimizuMorioka,1500,15,0.0077928574090557,-2.143308675430259,0.0056332694366574,0.00444370904006055,0.012574415653944,1.0,1.0
sparse_mlp,Sparse MLP,dysts:WangSun,1500,15,0.24229123975549424,-0.6570715956276921,0.2570787072181701,0.10566960275173184,0.35423676669597626,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Chua,2000,15,0.014070956701678813,-1.8632280609808234,0.0140226231887936,0.0096499687060713,0.01927424874156705,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Dadras,2000,15,0.3094718839441027,-0.5497035724885597,0.3763520121574402,0.14298328012228012,0.45155924558639526,1.0,1.0
sparse_mlp,Sparse MLP,dysts:DequanLi,2000,15,0.053391011697905374,-1.277385769866594,0.0498683266341686,0.0367193259298801,0.07174158468842501,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Hadley,2000,15,0.03961245901882643,-1.4113606722812033,0.0409894958138465,0.029311042279005002,0.05889925919473165,1.0,1.0
sparse_mlp,Sparse MLP,dysts:LuChenCheng,2000,15,0.015791591389902958,-1.8186792973683776,0.0139451930299401,0.0109546263702213,0.023204032331705052,1.0,1.0
sparse_mlp,Sparse MLP,dysts:QiChen,2000,15,0.0375918690115213,-1.4436478101049326,0.0376514680683612,0.02177396230399605,0.11274962872266765,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Sakarya,2000,15,0.11782931429999212,-0.9460713657019365,0.1039851307868957,0.07717599347233764,0.2253745719790458,1.0,1.0
sparse_mlp,Sparse MLP,dysts:SanUmSrisuchinwong,2000,15,0.08230743237904134,-1.1329226522350686,0.072204977273941,0.037843300029635346,0.1625455245375633,1.0,1.0
sparse_mlp,Sparse MLP,dysts:ShimizuMorioka,2000,15,0.013455314827816785,-1.8950929928959501,0.0100144958123564,0.0089006447233259,0.02243727445602415,1.0,1.0
sparse_mlp,Sparse MLP,dysts:WangSun,2000,15,0.5186140579836709,-0.3011200610698913,0.5298657417297363,0.2876891940832138,0.6546254754066467,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Chua,3000,15,0.035140425765088586,-1.461491371611908,0.0329245626926422,0.023876128718256902,0.0522362198680639,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Dadras,3000,15,0.5757666528224945,-0.25172476315891334,0.5891413688659668,0.3740370273590088,0.8082857131958008,1.0,1.0
sparse_mlp,Sparse MLP,dysts:DequanLi,3000,15,0.1435112303921154,-0.8490631757510145,0.1340084224939346,0.0901767835021019,0.17678911238908765,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Hadley,3000,15,0.09656363406351628,-1.0262026251400198,0.1108814030885696,0.06768171116709705,0.14514455571770665,1.0,1.0
sparse_mlp,Sparse MLP,dysts:LuChenCheng,3000,15,0.041345666827900016,-1.4321778666740321,0.0361532866954803,0.01886628754436965,0.0761070363223552,1.0,1.0
sparse_mlp,Sparse MLP,dysts:QiChen,3000,15,0.14030938169785906,-0.889400542450001,0.1133087798953056,0.06039638258516785,0.25030802190303797,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Sakarya,3000,15,0.370987485562052,-0.46299877940604395,0.332988977432251,0.20271438360214228,0.7172639966011047,1.0,1.0
sparse_mlp,Sparse MLP,dysts:SanUmSrisuchinwong,3000,15,0.2915739757674081,-0.5576719175878232,0.2854685187339782,0.13497707620263094,0.4844135493040085,1.0,1.0
sparse_mlp,Sparse MLP,dysts:ShimizuMorioka,3000,15,0.03672853085611543,-1.4415520550299572,0.0369288437068462,0.0269550466910004,0.06050378456711765,1.0,1.0
sparse_mlp,Sparse MLP,dysts:WangSun,3000,15,1.0194427541324071,-0.0036920142121452822,1.031854271888733,0.5930430293083191,1.489728331565857,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Chua,4000,15,0.07369372514741757,-1.145580534529308,0.0703878849744796,0.046900998800992896,0.1076952591538429,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Dadras,4000,15,0.9712833762168884,-0.01795238586513778,0.9362016916275024,0.6980166733264923,1.3066924214363098,1.0,1.0
sparse_mlp,Sparse MLP,dysts:DequanLi,4000,15,0.30961553539548603,-0.5177044475052037,0.3021630346775055,0.19061674177646631,0.454805389046669,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Hadley,4000,15,0.19232058312211714,-0.7281756757649261,0.1807086020708084,0.13421402126550674,0.2931962162256241,1.0,1.0
sparse_mlp,Sparse MLP,dysts:LuChenCheng,4000,15,0.07824942043849395,-1.1511841226397739,0.0920443311333656,0.029735503718256902,0.1201437562704086,1.0,1.0
sparse_mlp,Sparse MLP,dysts:QiChen,4000,15,0.3751542887517384,-0.45445348434205074,0.3125565648078918,0.21969857811927795,0.6764285266399384,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Sakarya,4000,15,0.7153926576886859,-0.18240155315044398,0.7114843130111694,0.37966844439506525,1.3187137246131897,1.0,1.0
sparse_mlp,Sparse MLP,dysts:SanUmSrisuchinwong,4000,15,0.5847521424293518,-0.2484095091925458,0.6565895080566406,0.3611673265695572,0.8017863035202026,1.0,1.0
sparse_mlp,Sparse MLP,dysts:ShimizuMorioka,4000,15,0.12409905982869009,-0.9098383634357298,0.1147243380546569,0.100029781460762,0.1874867975711822,1.0,1.0
sparse_mlp,Sparse MLP,dysts:WangSun,4000,15,1.5459128618240356,0.18719289782244747,1.4820942878723145,1.30364328622818,1.912678062915802,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Chua,5000,15,0.1406670223389353,-0.8662033455635332,0.1384550780057907,0.0839784145355224,0.19695659726858133,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Dadras,5000,15,1.4757574456078666,0.16635335156723507,1.4791697263717651,1.1097752451896667,1.7009915709495544,1.0,1.0
sparse_mlp,Sparse MLP,dysts:DequanLi,5000,15,0.5997320371014732,-0.2344139293025262,0.5560517311096191,0.39437052607536316,0.8716513812541962,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Hadley,5000,15,0.34055130183696747,-0.4864680947255705,0.2705751061439514,0.24028944224119186,0.5358081459999084,1.0,1.0
sparse_mlp,Sparse MLP,dysts:LuChenCheng,5000,15,0.12554061199937547,-0.9310972584436457,0.1453858315944671,0.055890476331114755,0.1868846863508224,1.0,1.0
sparse_mlp,Sparse MLP,dysts:QiChen,5000,15,0.5725963115692139,-0.2508458620935201,0.5685933828353882,0.4331372082233429,0.8769569396972656,1.0,1.0
sparse_mlp,Sparse MLP,dysts:Sakarya,5000,15,1.1797254085540771,0.05386476743987738,1.298825979232788,0.653602659702301,1.8155194520950317,1.0,1.0
sparse_mlp,Sparse MLP,dysts:SanUmSrisuchinwong,5000,15,0.84830413545881,-0.0906878917488709,0.8228740692138672,0.49820631742477417,1.2205997109413147,1.0,1.0
sparse_mlp,Sparse MLP,dysts:ShimizuMorioka,5000,15,0.318801292351314,-0.5058781605615413,0.3099068701267242,0.2173191532492637,0.46031214296817774,1.0,1.0
sparse_mlp,Sparse MLP,dysts:WangSun,5000,15,2.047178404671805,0.3097364333042423,2.0305581092834477,1.8660194873809814,2.409014582633972,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:Chua,100,15,8.894473700950075e-05,-4.056256748620845,9.942024917108938e-05,6.592946738237515e-05,0.0001138789957622,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:Dadras,100,15,0.0003083598296922714,-3.5232530543232814,0.0003315454814583,0.0002079898913507,0.00043114100117235,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:DequanLi,100,15,0.0002362232085682857,-3.63309406800794,0.0002211995597463,0.00017116950039050002,0.00034318339021405003,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:Hadley,100,15,0.00015392814280592858,-3.820236677296837,0.000145533849718,0.00011877345968965,0.0002499273177818,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:LuChenCheng,100,15,0.00010336060430351256,-3.993380613556002,0.0001017635149764,7.53173662815243e-05,0.00013387922808755,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:QiChen,100,15,0.0001324129916610714,-3.8830399904514548,0.0001319914445048,0.00010053517326013675,0.0001810985268093,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:Sakarya,100,15,0.0005357046362145286,-3.3010199196746983,0.0005514395888894,0.0002574516984168,0.0009581501944921499,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:SanUmSrisuchinwong,100,15,0.00020628849285584286,-3.6863275574780396,0.0002021180844167,0.00018526368512535,0.0002840210072463,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:ShimizuMorioka,100,15,8.070366831296789e-05,-4.096776103649244,7.959645154187456e-05,6.316897452052217e-05,9.711875100038014e-05,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:WangSun,100,15,0.0004791659718777857,-3.3220402132393363,0.0004724036261904,0.0003648099227575,0.00055655042524445,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:Chua,500,15,0.0011966469464823,-2.9264488864155633,0.0011618264252319,0.0010063634836114,0.0015885184984653499,1.0,1.0
sparse_mlp_bd,Sparse MLP-BD,dysts:Dadras,500,15,0.006311320234090043,-2.2064339864343343,0.0058897738344967,0.004998316289857,0.010326265357434701,1.0,1.0
